Date,Currency,Rate
2024-08-07,SGD,1.4499
2024-08-07,THB,38.866
2024-08-07,TRY,36.579
2024-08-07,USD,1.0922
2024-08-07,ZAR,20.034
2024-08-08,AUD,1.6677
2024-08-08,BGN,1.9558
2024-08-08,BRL,6.1544
2024-08-08,CAD,1.5021
2024-08-08,CHF,0.9368
2024-08-08,CNY,7.8393
2024-08-08,CZK,25.273
2024-08-08,DKK,7.4619
2024-08-08,GBP,0.86093
2024-08-08,HKD,8.5168
2024-08-08,HUF,396.1
2024-08-08,IDR,17379
2024-08-08,ILS,4.1511
2024-08-08,INR,91.76
2024-08-08,ISK,151.1
2024-08-08,JPY,159.74
2024-08-08,KRW,1503.86
2024-08-08,MXN,21.04
2024-08-08,MYR,4.8912
2024-08-08,NOK,11.8825
2024-08-08,NZD,1.823
2024-08-08,PHP,62.738
2024-08-08,PLN,4.319
2024-08-08,RON,4.9767
2024-08-08,SEK,11.4955
2024-08-08,SGD,1.4474
2024-08-08,THB,38.577
2024-08-08,TRY,36.613
2024-08-08,USD,1.093
2024-08-08,ZAR,20.099
2024-08-09,AUD,1.6609
2024-08-09,BGN,1.9558
2024-08-09,BRL,6.0477
2024-08-09,CAD,1.5007
2024-08-09,CHF,0.9435
2024-08-09,CNY,7.828
2024-08-09,CZK,25.234
2024-08-09,DKK,7.4622
2024-08-09,GBP,0.85708
2024-08-09,HKD,8.514
2024-08-09,HUF,395.2
2024-08-09,IDR,17413
2024-08-09,ILS,4.0722
2024-08-09,INR,91.66
2024-08-09,ISK,151.1
2024-08-09,JPY,160.33
2024-08-09,KRW,1491.07
2024-08-09,MXN,20.565
2024-08-09,MYR,4.828
2024-08-09,NOK,11.8295
2024-08-09,NZD,1.8156
2024-08-09,PHP,62.533
2024-08-09,PLN,4.3253
2024-08-09,RON,4.9769
2024-08-09,SEK,11.4955
2024-08-09,SGD,1.4453
2024-08-09,THB,38.45
2024-08-09,TRY,36.628
2024-08-09,USD,1.0917
2024-08-09,ZAR,20.017
2024-08-12,AUD,1.656
2024-08-12,BGN,1.9558
2024-08-12,BRL,5.9998
2024-08-12,CAD,1.4998
2024-08-12,CHF,0.9491
2024-08-12,CNY,7.8439
2024-08-12,CZK,25.178
2024-08-12,DKK,7.4628
2024-08-12,GBP,0.85554
2024-08-12,HKD,8.5157
2024-08-12,HUF,393.25
2024-08-12,IDR,17444
2024-08-12,ILS,4.1171
2024-08-12,INR,91.74
2024-08-12,ISK,151.1
2024-08-12,JPY,161.25
2024-08-12,KRW,1497.58
2024-08-12,MXN,20.566
2024-08-12,MYR,4.8682
2024-08-12,NOK,11.7745
2024-08-12,NZD,1.811
2024-08-12,PHP,62.611
2024-08-12,PLN,4.3058
2024-08-12,RON,4.9767
2024-08-12,SEK,11.4935
2024-08-12,SGD,1.4474
2024-08-12,THB,38.527
2024-08-12,TRY,36.629
2024-08-12,USD,1.0925
2024-08-12,ZAR,19.9047
2024-08-13,AUD,1.6572
2024-08-13,BGN,1.9558
2024-08-13,BRL,6.0061
2024-08-13,CAD,1.5014
2024-08-13,CHF,0.948
2024-08-13,CNY,7.8301
2024-08-13,CZK,25.203
2024-08-13,DKK,7.4621
2024-08-13,GBP,0.85458
2024-08-13,HKD,8.5143
2024-08-13,HUF,393.53
2024-08-13,IDR,17318
2024-08-13,ILS,4.0855
2024-08-13,INR,91.76
2024-08-13,ISK,151.1
2024-08-13,JPY,161.17
2024-08-13,KRW,1498.93
2024-08-13,MXN,20.724
2024-08-13,MYR,4.8648
2024-08-13,NOK,11.797
2024-08-13,NZD,1.8089
2024-08-13,PHP,62.322
2024-08-13,PLN,4.289
2024-08-13,RON,4.9757
2024-08-13,SEK,11.506
2024-08-13,SGD,1.4454
2024-08-13,THB,38.384
2024-08-13,TRY,36.679
2024-08-13,USD,1.0931
2024-08-13,ZAR,19.8621
2024-08-14,AUD,1.6643
2024-08-14,BGN,1.9558
2024-08-14,BRL,6.0024
2024-08-14,CAD,1.5115
2024-08-14,CHF,0.9515
2024-08-14,CNY,7.8627
2024-08-14,CZK,25.197
2024-08-14,DKK,7.462
2024-08-14,GBP,0.85783
2024-08-14,HKD,8.5824
2024-08-14,HUF,394.45
2024-08-14,IDR,17195
2024-08-14,ILS,4.1127
2024-08-14,INR,92.5
2024-08-14,ISK,152.1
2024-08-14,JPY,161.98
2024-08-14,KRW,1493.74
2024-08-14,MXN,20.878
2024-08-14,MYR,4.8704
2024-08-14,NOK,11.7665
2024-08-14,NZD,1.8324
2024-08-14,PHP,62.761
2024-08-14,PLN,4.2975
2024-08-14,RON,4.9763
2024-08-14,SEK,11.4843
2024-08-14,SGD,1.4494
2024-08-14,THB,38.429
2024-08-14,TRY,36.966
2024-08-14,USD,1.1019
2024-08-14,ZAR,19.9267
2024-08-15,AUD,1.6609
2024-08-15,BGN,1.9558
2024-08-15,BRL,6.0262
2024-08-15,CAD,1.509
2024-08-15,CHF,0.9541
2024-08-15,CNY,7.8816
2024-08-15,CZK,25.2
2024-08-15,DKK,7.4619
2024-08-15,GBP,0.85615
2024-08-15,HKD,8.58
2024-08-15,HUF,394.58
2024-08-15,IDR,17290
2024-08-15,ILS,4.077
2024-08-15,INR,92.44
2024-08-15,ISK,152.1
2024-08-15,JPY,162.14
2024-08-15,KRW,1495.28
2024-08-15,MXN,20.748
2024-08-15,MYR,4.8834
2024-08-15,NOK,11.7455
2024-08-15,NZD,1.832
2024-08-15,PHP,62.744
2024-08-15,PLN,4.2815
2024-08-15,RON,4.9764
2024-08-15,SEK,11.5135
2024-08-15,SGD,1.4505
2024-08-15,THB,38.483
2024-08-15,TRY,37.015
2024-08-15,USD,1.1011
2024-08-15,ZAR,19.8284
2024-08-16,AUD,1.6577
2024-08-16,BGN,1.9558
2024-08-16,BRL,6.0112
2024-08-16,CAD,1.5095
2024-08-16,CHF,0.954
2024-08-16,CNY,7.8758
2024-08-16,CZK,25.239
2024-08-16,DKK,7.4616
2024-08-16,GBP,0.85128
2024-08-16,HKD,8.5705
2024-08-16,HUF,395.73
2024-08-16,IDR,17259
2024-08-16,ILS,4.0359
2024-08-16,INR,92.28
2024-08-16,ISK,152.9
2024-08-16,JPY,162.72
2024-08-16,KRW,1490.58
2024-08-16,MXN,20.546
2024-08-16,MYR,4.872
2024-08-16,NOK,11.8185
2024-08-16,NZD,1.824
2024-08-16,PHP,62.843
2024-08-16,PLN,4.2703
2024-08-16,RON,4.9758
2024-08-16,SEK,11.5435
2024-08-16,SGD,1.4497
2024-08-16,THB,38.408
2024-08-16,TRY,37.045
2024-08-16,USD,1.0994
2024-08-16,ZAR,19.6993
2024-08-19,AUD,1.6486
2024-08-19,BGN,1.9558
2024-08-19,BRL,6.0215
2024-08-19,CAD,1.5098
2024-08-19,CHF,0.9543
2024-08-19,CNY,7.8848
2024-08-19,CZK,25.181
2024-08-19,DKK,7.4616
2024-08-19,GBP,0.85243
2024-08-19,HKD,8.604
2024-08-19,HUF,393.08
2024-08-19,IDR,17212
2024-08-19,ILS,4.0907
2024-08-19,INR,92.61
2024-08-19,ISK,151.9
2024-08-19,JPY,161.22
2024-08-19,KRW,1476.07
2024-08-19,MXN,20.659
2024-08-19,MYR,4.8376
2024-08-19,NOK,11.7345
2024-08-19,NZD,1.817
2024-08-19,PHP,62.578
2024-08-19,PLN,4.2688
2024-08-19,RON,4.9773
2024-08-19,SEK,11.4871
2024-08-19,SGD,1.4464
2024-08-19,THB,38.053
2024-08-19,TRY,37.242
2024-08-19,USD,1.1041
2024-08-19,ZAR,19.6951
2024-08-20,AUD,1.6454
2024-08-20,BGN,1.9558
2024-08-20,BRL,6.0376
2024-08-20,CAD,1.5085
2024-08-20,CHF,0.9527
2024-08-20,CNY,7.9192
2024-08-20,CZK,25.158
2024-08-20,DKK,7.4623
2024-08-20,GBP,0.85194
2024-08-20,HKD,8.6345
2024-08-20,HUF,393.85
2024-08-20,IDR,17126
2024-08-20,ILS,4.1073
2024-08-20,INR,92.84
2024-08-20,ISK,152.1
2024-08-20,JPY,162.18
2024-08-20,KRW,1478.34
2024-08-20,MXN,20.844
2024-08-20,MYR,4.852
2024-08-20,NOK,11.6825
2024-08-20,NZD,1.8042
2024-08-20,PHP,62.559
2024-08-20,PLN,4.2643
2024-08-20,RON,4.9768
2024-08-20,SEK,11.3825
2024-08-20,SGD,1.4493
2024-08-20,THB,37.885
2024-08-20,TRY,37.49
2024-08-20,USD,1.1084
2024-08-20,ZAR,19.7295
2024-08-21,AUD,1.6495
2024-08-21,BGN,1.9558
2024-08-21,BRL,6.0844
2024-08-21,CAD,1.5117
2024-08-21,CHF,0.9503
2024-08-21,CNY,7.9306
2024-08-21,CZK,25.11
2024-08-21,DKK,7.4615
2024-08-21,GBP,0.85303
2024-08-21,HKD,8.6634
2024-08-21,HUF,392.35
2024-08-21,IDR,17247
2024-08-21,ILS,4.1395
2024-08-21,INR,93.26
2024-08-21,ISK,152.7
2024-08-21,JPY,162.26
2024-08-21,KRW,1485.55
2024-08-21,MXN,21.128
2024-08-21,MYR,4.8688
2024-08-21,NOK,11.683
2024-08-21,NZD,1.8109
2024-08-21,PHP,62.817
2024-08-21,PLN,4.2858
2024-08-21,RON,4.977
2024-08-21,SEK,11.378
2024-08-21,SGD,1.4529
2024-08-21,THB,38.095
2024-08-21,TRY,37.687
2024-08-21,USD,1.1116
2024-08-21,ZAR,19.8257
2024-08-22,AUD,1.655
2024-08-22,BGN,1.9558
2024-08-22,BRL,6.1538
2024-08-22,CAD,1.513
2024-08-22,CHF,0.949
2024-08-22,CNY,7.9491
2024-08-22,CZK,25.092
2024-08-22,DKK,7.4619
2024-08-22,GBP,0.84943
2024-08-22,HKD,8.6814
2024-08-22,HUF,394.1
2024-08-22,IDR,17405
2024-08-22,ILS,4.1455
2024-08-22,INR,93.48
2024-08-22,ISK,152.3
2024-08-22,JPY,162.64
2024-08-22,KRW,1490.74
2024-08-22,MXN,21.618
2024-08-22,MYR,4.8749
2024-08-22,NOK,11.7685
2024-08-22,NZD,1.8107
2024-08-22,PHP,62.723
2024-08-22,PLN,4.2815
2024-08-22,RON,4.9764
2024-08-22,SEK,11.392
2024-08-22,SGD,1.4568
2024-08-22,THB,38.332
2024-08-22,TRY,37.786
2024-08-22,USD,1.1135
2024-08-22,ZAR,20.024
2024-08-23,AUD,1.6518
2024-08-23,BGN,1.9558
2024-08-23,BRL,6.1902
2024-08-23,CAD,1.5106
2024-08-23,CHF,0.9476
2024-08-23,CNY,7.9364
2024-08-23,CZK,25.078
2024-08-23,DKK,7.4615
2024-08-23,GBP,0.84733
2024-08-23,HKD,8.6728
2024-08-23,HUF,393.75
2024-08-23,IDR,17303
2024-08-23,ILS,4.1184
2024-08-23,INR,93.31
2024-08-23,ISK,152.3
2024-08-23,JPY,162.37
2024-08-23,KRW,1486.86
2024-08-23,MXN,21.531
2024-08-23,MYR,4.8654
2024-08-23,NOK,11.802
2024-08-23,NZD,1.8061
2024-08-23,PHP,62.734
2024-08-23,PLN,4.2775
2024-08-23,RON,4.9763
2024-08-23,SEK,11.4355
2024-08-23,SGD,1.4551
2024-08-23,THB,38.067
2024-08-23,TRY,37.818
2024-08-23,USD,1.1121
2024-08-23,ZAR,19.9591
2024-08-26,AUD,1.6496
2024-08-26,BGN,1.9558
2024-08-26,BRL,6.1332
2024-08-26,CAD,1.5076
2024-08-26,CHF,0.946
2024-08-26,CNY,7.9512
2024-08-26,CZK,25.034
2024-08-26,DKK,7.461
2024-08-26,GBP,0.84645
2024-08-26,HKD,8.7023
2024-08-26,HUF,395.23
2024-08-26,IDR,17237
2024-08-26,ILS,4.0966
2024-08-26,INR,93.66
2024-08-26,ISK,153.1
2024-08-26,JPY,160.94
2024-08-26,KRW,1481.16
2024-08-26,MXN,21.409
2024-08-26,MYR,4.8531
2024-08-26,NOK,11.7785
2024-08-26,NZD,1.8008
2024-08-26,PHP,62.524
2024-08-26,PLN,4.2815
2024-08-26,RON,4.9756
2024-08-26,SEK,11.403
2024-08-26,SGD,1.4546
2024-08-26,THB,37.926
2024-08-26,TRY,37.974
2024-08-26,USD,1.1163
2024-08-26,ZAR,19.8317
2024-08-27,AUD,1.6461
2024-08-27,BGN,1.9558
2024-08-27,BRL,6.1186
2024-08-27,CAD,1.5041
2024-08-27,CHF,0.944
2024-08-27,CNY,7.9547
2024-08-27,CZK,25.034
2024-08-27,DKK,7.4609
2024-08-27,GBP,0.84438
2024-08-27,HKD,8.7073
2024-08-27,HUF,393.13
2024-08-27,IDR,17349
2024-08-27,ILS,4.1135
2024-08-27,INR,93.67
2024-08-27,ISK,153.1
2024-08-27,JPY,161.24
2024-08-27,KRW,1485.86
2024-08-27,MXN,21.687
2024-08-27,MYR,4.8527
2024-08-27,NOK,11.723
2024-08-27,NZD,1.7912
2024-08-27,PHP,62.842
2024-08-27,PLN,4.2783
2024-08-27,RON,4.9771
2024-08-27,SEK,11.3758
2024-08-27,SGD,1.4552
2024-08-27,THB,38.029
2024-08-27,TRY,37.988
2024-08-27,USD,1.1162
2024-08-27,ZAR,19.7883
2024-08-28,AUD,1.6407
2024-08-28,BGN,1.9558
2024-08-28,BRL,6.1498
2024-08-28,CAD,1.4982
2024-08-28,CHF,0.9375
2024-08-28,CNY,7.9253
2024-08-28,CZK,25.053
2024-08-28,DKK,7.4593
2024-08-28,GBP,0.84163
2024-08-28,HKD,8.6711
2024-08-28,HUF,393.4
2024-08-28,IDR,17150
2024-08-28,ILS,4.0759
2024-08-28,INR,93.36
2024-08-28,ISK,153.1
2024-08-28,JPY,160.57
2024-08-28,KRW,1485.05
2024-08-28,MXN,21.882
2024-08-28,MYR,4.8281
2024-08-28,NOK,11.712
2024-08-28,NZD,1.7823
2024-08-28,PHP,62.544
2024-08-28,PLN,4.3003
2024-08-28,RON,4.9773
2024-08-28,SEK,11.335
2024-08-28,SGD,1.4493
2024-08-28,THB,37.848
2024-08-28,TRY,37.839
2024-08-28,USD,1.1117
2024-08-28,ZAR,19.7851
2024-08-29,AUD,1.6274
2024-08-29,BGN,1.9558
2024-08-29,BRL,6.1892
2024-08-29,CAD,1.4927
2024-08-29,CHF,0.9364
2024-08-29,CNY,7.8653
2024-08-29,CZK,25.043
2024-08-29,DKK,7.4588
2024-08-29,GBP,0.84175
2024-08-29,HKD,8.6422
2024-08-29,HUF,392.73
2024-08-29,IDR,17083
2024-08-29,ILS,4.0671
2024-08-29,INR,93.02
2024-08-29,ISK,152.9
2024-08-29,JPY,160.36
2024-08-29,KRW,1474.34
2024-08-29,MXN,21.858
2024-08-29,MYR,4.78
2024-08-29,NOK,11.641
2024-08-29,NZD,1.768
2024-08-29,PHP,62.279
2024-08-29,PLN,4.2898
2024-08-29,RON,4.9774
2024-08-29,SEK,11.3455
2024-08-29,SGD,1.4432
2024-08-29,THB,37.649
2024-08-29,TRY,37.794
2024-08-29,USD,1.1088
2024-08-29,ZAR,19.6351
2024-08-30,AUD,1.6301
2024-08-30,BGN,1.9558
2024-08-30,BRL,6.2155
2024-08-30,CAD,1.4941
2024-08-30,CHF,0.9416
2024-08-30,CNY,7.8585
2024-08-30,CZK,25.031
2024-08-30,DKK,7.4589
2024-08-30,GBP,0.8412
2024-08-30,HKD,8.6455
2024-08-30,HUF,392.53
2024-08-30,IDR,17180
2024-08-30,ILS,4.0245
2024-08-30,INR,92.95
2024-08-30,ISK,152.9
2024-08-30,JPY,161.19
2024-08-30,KRW,1478.6
2024-08-30,MXN,21.758
2024-08-30,MYR,4.7901
2024-08-30,NOK,11.662
2024-08-30,NZD,1.7709
2024-08-30,PHP,62.309
2024-08-30,PLN,4.2763
2024-08-30,RON,4.9768
2024-08-30,SEK,11.3355
2024-08-30,SGD,1.4441
2024-08-30,THB,37.541
2024-08-30,TRY,37.765
2024-08-30,USD,1.1087
2024-08-30,ZAR,19.5358
2024-09-02,AUD,1.6322
2024-09-02,BGN,1.9558
2024-09-02,BRL,6.2185
2024-09-02,CAD,1.4932
2024-09-02,CHF,0.9415
2024-09-02,CNY,7.8677
2024-09-02,CZK,25.045
2024-09-02,DKK,7.4587
2024-09-02,GBP,0.84218
2024-09-02,HKD,8.6239
2024-09-02,HUF,392.55
2024-09-02,IDR,17190
2024-09-02,ILS,4.0415
2024-09-02,INR,92.81
2024-09-02,ISK,153.1
2024-09-02,JPY,162.56
2024-09-02,KRW,1481.32
2024-09-02,MXN,21.762
2024-09-02,MYR,4.8171
2024-09-02,NOK,11.73
2024-09-02,NZD,1.7767
2024-09-02,PHP,62.513
2024-09-02,PLN,4.275
2024-09-02,RON,4.9753
2024-09-02,SEK,11.351
2024-09-02,SGD,1.4464
2024-09-02,THB,37.834
2024-09-02,TRY,37.581
2024-09-02,USD,1.1061
2024-09-02,ZAR,19.8166
2024-09-03,AUD,1.6394
2024-09-03,BGN,1.9558
2024-09-03,BRL,6.2056
2024-09-03,CAD,1.4951
2024-09-03,CHF,0.9409
2024-09-03,CNY,7.8614
2024-09-03,CZK,25.071
2024-09-03,DKK,7.4595
2024-09-03,GBP,0.84085
2024-09-03,HKD,8.605
2024-09-03,HUF,393.38
2024-09-03,IDR,17171
2024-09-03,ILS,4.0623
2024-09-03,INR,92.67
2024-09-03,ISK,153.5
2024-09-03,JPY,161.26
2024-09-03,KRW,1481.23
2024-09-03,MXN,21.878
2024-09-03,MYR,4.8195
2024-09-03,NOK,11.766
2024-09-03,NZD,1.7839
2024-09-03,PHP,62.427
2024-09-03,PLN,4.2783
2024-09-03,RON,4.9735
2024-09-03,SEK,11.372
2024-09-03,SGD,1.4453
2024-09-03,THB,37.833
2024-09-03,TRY,37.495
2024-09-03,USD,1.1035
2024-09-03,ZAR,19.8345
2024-09-04,AUD,1.645
2024-09-04,BGN,1.9558
2024-09-04,BRL,6.2523
2024-09-04,CAD,1.498
2024-09-04,CHF,0.9396
2024-09-04,CNY,7.8648
2024-09-04,CZK,25.086
2024-09-04,DKK,7.4605
2024-09-04,GBP,0.84248
2024-09-04,HKD,8.6174
2024-09-04,HUF,393.23
2024-09-04,IDR,17126
2024-09-04,ILS,4.1074
2024-09-04,INR,92.8
2024-09-04,ISK,153.5
2024-09-04,JPY,160.26
2024-09-04,KRW,1481.5
2024-09-04,MXN,21.964
2024-09-04,MYR,4.8101
2024-09-04,NOK,11.805
2024-09-04,NZD,1.7861
2024-09-04,PHP,62.502
2024-09-04,PLN,4.2788
2024-09-04,RON,4.9726
2024-09-04,SEK,11.411
2024-09-04,SGD,1.444
2024-09-04,THB,37.785
2024-09-04,TRY,37.623
2024-09-04,USD,1.105
2024-09-04,ZAR,19.7997
2024-09-05,AUD,1.6498
2024-09-05,BGN,1.9558
2024-09-05,BRL,6.2481
2024-09-05,CAD,1.4996
2024-09-05,CHF,0.939
2024-09-05,CNY,7.8739
2024-09-05,CZK,25.027
2024-09-05,DKK,7.4611
2024-09-05,GBP,0.84318
2024-09-05,HKD,8.6493
2024-09-05,HUF,392.3
2024-09-05,IDR,17110
2024-09-05,ILS,4.1011
2024-09-05,INR,93.2
2024-09-05,ISK,153.5
2024-09-05,JPY,159.2
2024-09-05,KRW,1481.54
2024-09-05,MXN,22.279
2024-09-05,MYR,4.8136
2024-09-05,NOK,11.7895
2024-09-05,NZD,1.7874
2024-09-05,PHP,62.231
2024-09-05,PLN,4.2683
2024-09-05,RON,4.9708
2024-09-05,SEK,11.3995
2024-09-05,SGD,1.4444
2024-09-05,THB,37.303
2024-09-05,TRY,37.719
2024-09-05,USD,1.1097
2024-09-05,ZAR,19.736
2024-09-06,AUD,1.6503
2024-09-06,BGN,1.9558
2024-09-06,BRL,6.1855
2024-09-06,CAD,1.4984
2024-09-06,CHF,0.9365
2024-09-06,CNY,7.865
2024-09-06,CZK,25.034
2024-09-06,DKK,7.462
2024-09-06,GBP,0.84293
2024-09-06,HKD,8.6526
2024-09-06,HUF,394.75
2024-09-06,IDR,17114
2024-09-06,ILS,4.116
2024-09-06,INR,93.21
2024-09-06,ISK,153.3
2024-09-06,JPY,158.93
2024-09-06,KRW,1477.3
2024-09-06,MXN,22.151
2024-09-06,MYR,4.8082
2024-09-06,NOK,11.8015
2024-09-06,NZD,1.7858
2024-09-06,PHP,62.118
2024-09-06,PLN,4.28
2024-09-06,RON,4.9735
2024-09-06,SEK,11.3698
2024-09-06,SGD,1.4428
2024-09-06,THB,37.228
2024-09-06,TRY,37.739
2024-09-06,USD,1.1103
2024-09-06,ZAR,19.6875
2024-09-09,AUD,1.6596
2024-09-09,BGN,1.9558
2024-09-09,BRL,6.2
2024-09-09,CAD,1.4979
2024-09-09,CHF,0.9376
2024-09-09,CNY,7.8589
2024-09-09,CZK,25.051
2024-09-09,DKK,7.4616
2024-09-09,GBP,0.84365
2024-09-09,HKD,8.6101
2024-09-09,HUF,395.95
2024-09-09,IDR,17083
2024-09-09,ILS,4.1425
2024-09-09,INR,92.71
2024-09-09,ISK,152.3
2024-09-09,JPY,158.53
2024-09-09,KRW,1485.48
2024-09-09,MXN,21.988
2024-09-09,MYR,4.8274
2024-09-09,NOK,11.9405
2024-09-09,NZD,1.8004
2024-09-09,PHP,62.354
2024-09-09,PLN,4.278
2024-09-09,RON,4.9743
2024-09-09,SEK,11.455
2024-09-09,SGD,1.4428
2024-09-09,THB,37.474
2024-09-09,TRY,37.599
2024-09-09,USD,1.1043
2024-09-09,ZAR,19.7659
2024-09-10,AUD,1.6551
2024-09-10,BGN,1.9558
2024-09-10,BRL,6.153
2024-09-10,CAD,1.4973
2024-09-10,CHF,0.9349
2024-09-10,CNY,7.853
2024-09-10,CZK,25.058
2024-09-10,DKK,7.4623
2024-09-10,GBP,0.84265
2024-09-10,HKD,8.6004
2024-09-10,HUF,397.38
2024-09-10,IDR,17047
2024-09-10,ILS,4.1539
2024-09-10,INR,92.63
2024-09-10,ISK,152.3
2024-09-10,JPY,157.81
2024-09-10,KRW,1480.59
2024-09-10,MXN,21.953
2024-09-10,MYR,4.7902
2024-09-10,NOK,11.902
2024-09-10,NZD,1.7921
2024-09-10,PHP,62.216
2024-09-10,PLN,4.2833
2024-09-10,RON,4.9745
2024-09-10,SEK,11.4355
2024-09-10,SGD,1.4397
2024-09-10,THB,37.235
2024-09-10,TRY,37.571
2024-09-10,USD,1.1031
2024-09-10,ZAR,19.7464
2024-09-11,AUD,1.656
2024-09-11,BGN,1.9558
2024-09-11,BRL,6.2245
2024-09-11,CAD,1.4997
2024-09-11,CHF,0.9358
2024-09-11,CNY,7.8534
2024-09-11,CZK,25.088
2024-09-11,DKK,7.4624
2024-09-11,GBP,0.84375
2024-09-11,HKD,8.6106
2024-09-11,HUF,396.2
2024-09-11,IDR,17020
2024-09-11,ILS,4.1538
2024-09-11,INR,92.74
2024-09-11,ISK,152.7
2024-09-11,JPY,156.6
2024-09-11,KRW,1478.5
2024-09-11,MXN,21.995
2024-09-11,MYR,4.7816
2024-09-11,NOK,11.937
2024-09-11,NZD,1.7966
2024-09-11,PHP,61.706
2024-09-11,PLN,4.2873
2024-09-11,RON,4.9742
2024-09-11,SEK,11.435
2024-09-11,SGD,1.4385
2024-09-11,THB,37.198
2024-09-11,TRY,37.557
2024-09-11,USD,1.1043
2024-09-11,ZAR,19.7394
2024-09-12,AUD,1.6497
2024-09-12,BGN,1.9558
2024-09-12,BRL,6.2309
2024-09-12,CAD,1.4964
2024-09-12,CHF,0.9414
2024-09-12,CNY,7.8441
2024-09-12,CZK,25.122
2024-09-12,DKK,7.462
2024-09-12,GBP,0.8446
2024-09-12,HKD,8.5945
2024-09-12,HUF,395.88
2024-09-12,IDR,17007
2024-09-12,ILS,4.1344
2024-09-12,INR,92.49
2024-09-12,ISK,152.3
2024-09-12,JPY,157.02
2024-09-12,KRW,1477.3
2024-09-12,MXN,21.746
2024-09-12,MYR,4.7746
2024-09-12,NOK,11.934
2024-09-12,NZD,1.796
2024-09-12,PHP,61.852
2024-09-12,PLN,4.2978
2024-09-12,RON,4.974
2024-09-12,SEK,11.414
2024-09-12,SGD,1.438
2024-09-12,THB,37.146
2024-09-12,TRY,37.402
2024-09-12,USD,1.1016
2024-09-12,ZAR,19.7713
2024-09-13,AUD,1.6542
2024-09-13,BGN,1.9558
2024-09-13,BRL,6.2147
2024-09-13,CAD,1.5061
2024-09-13,CHF,0.9387
2024-09-13,CNY,7.8634
2024-09-13,CZK,25.147
2024-09-13,DKK,7.4627
2024-09-13,GBP,0.84475
2024-09-13,HKD,8.6411
2024-09-13,HUF,395.33
2024-09-13,IDR,17072
2024-09-13,ILS,4.1105
2024-09-13,INR,92.99
2024-09-13,ISK,152.3
2024-09-13,JPY,156.17
2024-09-13,KRW,1474.21
2024-09-13,MXN,21.564
2024-09-13,MYR,4.7665
2024-09-13,NOK,11.8495
2024-09-13,NZD,1.7973
2024-09-13,PHP,62.041
2024-09-13,PLN,4.2898
2024-09-13,RON,4.9738
2024-09-13,SEK,11.3635
2024-09-13,SGD,1.4404
2024-09-13,THB,36.988
2024-09-13,TRY,37.615
2024-09-13,USD,1.1081
2024-09-13,ZAR,19.7185
2024-09-16,AUD,1.6492
2024-09-16,BGN,1.9558
2024-09-16,BRL,6.1772
2024-09-16,CAD,1.5109
2024-09-16,CHF,0.9394
2024-09-16,CNY,7.8953
2024-09-16,CZK,25.128
2024-09-16,DKK,7.4621
2024-09-16,GBP,0.84278
2024-09-16,HKD,8.6723
2024-09-16,HUF,393.83
2024-09-16,IDR,17096
2024-09-16,ILS,4.1641
2024-09-16,INR,93.3
2024-09-16,ISK,152.5
2024-09-16,JPY,155.66
2024-09-16,KRW,1467.42
2024-09-16,MXN,21.403
2024-09-16,MYR,4.7858
2024-09-16,NOK,11.78
2024-09-16,NZD,1.7958
2024-09-16,PHP,62.094
2024-09-16,PLN,4.2708
2024-09-16,RON,4.9744
2024-09-16,SEK,11.3195
2024-09-16,SGD,1.4407
2024-09-16,THB,36.983
2024-09-16,TRY,37.804
2024-09-16,USD,1.1126
2024-09-16,ZAR,19.6277
2024-09-17,AUD,1.6472
2024-09-17,BGN,1.9558
2024-09-17,BRL,6.1236
2024-09-17,CAD,1.5134
2024-09-17,CHF,0.9405
2024-09-17,CNY,7.9046
2024-09-17,CZK,25.125
2024-09-17,DKK,7.4621
2024-09-17,GBP,0.84278
2024-09-17,HKD,8.6796
2024-09-17,HUF,394.68
2024-09-17,IDR,17083
2024-09-17,ILS,4.1808
2024-09-17,INR,93.3
2024-09-17,ISK,152.3
2024-09-17,JPY,156.71
2024-09-17,KRW,1467.66
2024-09-17,MXN,21.529
2024-09-17,MYR,4.7441
2024-09-17,NOK,11.7885
2024-09-17,NZD,1.7965
2024-09-17,PHP,61.966
2024-09-17,PLN,4.2683
2024-09-17,RON,4.9738
2024-09-17,SEK,11.3245
2024-09-17,SGD,1.4407
2024-09-17,THB,37.104
2024-09-17,TRY,37.914
2024-09-17,USD,1.1139
2024-09-17,ZAR,19.6418
2024-09-18,AUD,1.64
2024-09-18,BGN,1.9558
2024-09-18,BRL,6.0942
2024-09-18,CAD,1.5117
2024-09-18,CHF,0.9388
2024-09-18,CNY,7.8797
2024-09-18,CZK,25.07
2024-09-18,DKK,7.4613
2024-09-18,GBP,0.84225
2024-09-18,HKD,8.6692
2024-09-18,HUF,394.25
2024-09-18,IDR,17032
2024-09-18,ILS,4.1916
2024-09-18,INR,93.13
2024-09-18,ISK,152.3
2024-09-18,JPY,157.94
2024-09-18,KRW,1473.65
2024-09-18,MXN,21.24
2024-09-18,MYR,4.721
2024-09-18,NOK,11.7753
2024-09-18,NZD,1.7877
2024-09-18,PHP,61.988
2024-09-18,PLN,4.27
2024-09-18,RON,4.9749
2024-09-18,SEK,11.324
2024-09-18,SGD,1.4395
2024-09-18,THB,37.015
2024-09-18,TRY,37.943
2024-09-18,USD,1.1124
2024-09-18,ZAR,19.5531
2024-09-19,AUD,1.6352
